item_id,status,sku,price,qty_ordered,grand_total,increment_id,category_name_1,discount_amount,payment_method,Working Date,BI Status, MV ,Customer ID
211650,complete,UK_Sohan Halwa Tin Pack 400 Gms,285,1,635,100147831,Soghaat,0,cod,7/1/2016,Net,285,152
211651,complete,AKL_A131128850_SS-19_Blue,3975,1,3975,100147832,Women's Fashion,0,cod,7/1/2016,Net,"3,975",153
211652,canceled,ihijab_PN025,639,1,1269,100147833,Women's Fashion,0,cod,7/1/2016,Gross,639,154
211653,canceled,bed&rest_Danika 3D,630,1,1269,100147833,Home & Living,0,cod,7/1/2016,Gross,630,154
211654,complete,kcc_krone deal,360,1,360,100147834,Beauty & Grooming,0,cod,7/1/2016,Net,360,43
211655,order_refunded,kcc_glamour deal,320,1,320,100147835,Beauty & Grooming,0,cod,7/1/2016,Valid,320,43
211656,canceled,VITAMIN_KOJIC ACID WHITENING CREAM,280,1,280,100147836,Beauty & Grooming,0,cod,7/1/2016,Gross,280,155
211657,order_refunded,PHILIPS_HP8600_32,2950,1,2950,100147837,Beauty & Grooming,0,cod,7/1/2016,Valid,"2,950",156
211658,complete,b&d_Citrus Juicer CJ650   ,3000,1,3000,100147838,Appliances,0,cod,7/1/2016,Net,"3,000",157
211659,canceled,vitamin_Kojic Acid Whitening Face Wash,280,1,280,100147839,Beauty & Grooming,0,cod,7/1/2016,Gross,280,155
211661,canceled,bata_comfit-8614737-42-8,899,1,899,100147841,Men's Fashion,0,cod,7/1/2016,Gross,899,158
211663,complete,kcc_krone deal,360,1,360,100147842,Beauty & Grooming,0,cod,7/1/2016,Net,360,43
211664,complete,kcc_krone deal,360,1,360,100147843,Beauty & Grooming,0,cod,7/1/2016,Net,360,43
211665,complete,kcc_Cool Pocket Perfume,120,1,240,100147844,Beauty & Grooming,0,cod,7/1/2016,Net,120,43
211666,complete,kcc_Bold Pocket Perfume,120,1,240,100147844,Beauty & Grooming,0,cod,7/1/2016,Net,120,43
211667,canceled,UK_Gift Box Mix Sweets 500 Gms,330,1,4060,100147845,Soghaat,0,mygateway,7/1/2016,Gross,330,159
211668,canceled,RS_Gulab jaman Tin,435,1,4060,100147845,Soghaat,0,mygateway,7/1/2016,Gross,435,159
211669,canceled,Dynasty_Dynasty Spark-Off-White,3295,1,4060,100147845,Men's Fashion,0,mygateway,7/1/2016,Gross,"3,295",159
211670,canceled,mitsubhisi_1.0 Ton - SRK-13CMK,45215,1,45215,100147846,Appliances,0,cod,7/1/2016,Gross,"45,215",101
211671,canceled,Dynasty_Dynasty Spark-Grey,3295,1,4810,100147847,Men's Fashion,0,mygateway,7/1/2016,Gross,"3,295",159
211672,canceled,RS_Gulab jaman Tin,435,1,4810,100147847,Soghaat,0,mygateway,7/1/2016,Gross,435,159
211673,canceled,UK_Bangali Rasgulla Tin Pack  500 Gms,260,1,4810,100147847,Soghaat,0,mygateway,7/1/2016,Gross,260,159
211674,canceled,UK_Gift Box Mix Sweets 500 Gms,330,1,4810,100147847,Soghaat,0,mygateway,7/1/2016,Gross,330,159
211675,canceled,UK_Namkino Masala Sev 200 Gms,80,1,4810,100147847,Soghaat,0,mygateway,7/1/2016,Gross,80,159
211676,canceled,UK_Namkino Daal Moth Classic 160 Gms,90,1,4810,100147847,Soghaat,0,mygateway,7/1/2016,Gross,90,159
211677,canceled,UK_ Namkino Daal Moong 200 Gms,90,1,4810,100147847,Soghaat,0,mygateway,7/1/2016,Gross,90,159
211678,canceled,UK_Bhel Puri 200 Gms,150,1,4810,100147847,Soghaat,0,mygateway,7/1/2016,Gross,150,159
211679,canceled,UK_Namkino Khat Mitha Mix 200 Gms,80,1,4810,100147847,Soghaat,0,mygateway,7/1/2016,Gross,80,159
211680,order_refunded,Ctees_Paris Butterflies Pouch,990,2,1980,100147848,Women's Fashion,0,cod,7/1/2016,Valid,"1,980",160
211681,order_refunded,bata_comfit-8644502-42-8,699,1,699,100147849,Men's Fashion,0,cod,7/1/2016,Valid,699,161
211683,canceled,Emo_SS-18755-41,699,1,699,100147850,Men's Fashion,0,mygateway,7/1/2016,Gross,699,162
211685,complete,itter_AB 1211,250,1,250,100147851,Beauty & Grooming,0,cod,7/1/2016,Net,250,163
211686,complete,itter_AB 1211,250,1,250,100147852,Beauty & Grooming,0,cod,7/1/2016,Net,250,163
211687,complete,itter_AB 1207,250,1,250,100147853,Beauty & Grooming,0,cod,7/1/2016,Net,250,164
211688,complete,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,5,1200,100147854,Beauty & Grooming,0,cod,7/1/2016,Net,"1,200",20
211689,complete,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,240,100147855,Beauty & Grooming,0,cod,7/1/2016,Net,240,20
211690,complete,WE_TU2,1530,1,529,100147856,Women's Fashion,1300.65,cod,7/1/2016,Net,"1,530",165
211691,complete,bata_bags_9064517-Brown,1999,1,529,100147856,Women's Fashion,1699.35,cod,7/1/2016,Net,"1,999",165
211692,complete,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,10,2400,100147857,Beauty & Grooming,0,cod,7/1/2016,Net,"2,400",20
211693,complete,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,240,100147858,Beauty & Grooming,0,cod,7/1/2016,Net,240,20
211694,canceled,sapil_Sapil Nancy Women 200ML,375,1,375,100147859,Beauty & Grooming,0,mcblite,7/1/2016,Gross,375,113
211695,complete,sapil_Sapil Nancy Women 200ML,375,1,375,100147860,Beauty & Grooming,0,cashatdoorstep,7/1/2016,Net,375,113
211696,order_refunded,ajmery_TA-3,999,1,999,100147861,Men's Fashion,0,cod,7/1/2016,Valid,999,166
211697,complete,rub_Rubian_VR-Box With Remote,1765,1,1765,100147862,Mobiles & Tablets,0,cod,7/1/2016,Net,"1,765",167
211698,complete,RS_Gulab jaman Tin,435,1,235,100147863,Soghaat,200,cod,7/1/2016,Net,435,168
211699,complete,Emo-CT-24304 Green 8 Pocket Cargo Trouser-34,999,1,100,100147864,Men's Fashion,0,cod,7/1/2016,Net,999,169
211701,canceled,Al Muhafiz Sohan Halwa Almond,350,3,1050,100147865,Soghaat,0,cod,7/1/2016,Gross,"1,050",170
211702,complete,UK_Kala Jamun Tin Pack 500 Gms,260,1,180,100147866,Soghaat,136.84,cod,7/1/2016,Net,260,168
211703,complete,tram_TT25125100,120,1,180,100147866,Home & Living,63.16,cod,7/1/2016,Net,120,168
211704,complete,US-MSK-6-pink-2T,799,1,0,100147867,Kids & Baby,0,productcredit,7/1/2016,Net,799,171
211706,complete,ihijab_PN025,639,1,639,100147868,Women's Fashion,0,cod,7/1/2016,Net,639,172
211707,complete,kcc_krone deal,360,3,1080,100147869,Beauty & Grooming,0,cod,7/1/2016,Net,"1,080",43
211708,complete,ihijab_PN041,799,1,799,100147870,Women's Fashion,0,cod,7/1/2016,Net,799,172
211709,complete,asimjofaeanew_4A,5597,1,5597,100147871,Women's Fashion,0,cod,7/1/2016,Net,"5,597",173
211710,complete,tram_TT25128100,215,1,15,100147872,Home & Living,200,cod,7/1/2016,Net,215,174
211711,complete,Al Muhafiz Sohan Halwa Almond,350,3,1050,100147873,Soghaat,0,cod,7/1/2016,Net,"1,050",175
211712,complete,jackpot_JP-902,1315,1,1315,100147874,Appliances,0,cod,7/1/2016,Net,"1,315",176
211713,complete,kcc_glamour deal,320,1,320,100147875,Beauty & Grooming,0,cod,7/1/2016,Net,320,43
211714,complete,kcc_krone deal,360,1,360,100147876,Beauty & Grooming,0,cod,7/1/2016,Net,360,43
211715,complete,kcc_glamour deal,320,1,320,100147877,Beauty & Grooming,0,cod,7/1/2016,Net,320,43
211716,complete,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,240,100147878,Beauty & Grooming,0,cod,7/1/2016,Net,240,43
211717,complete,sanasafinaz_march16_10B-Nationwide Delivery,5950,1,5950,100147879,Women's Fashion,0,cod,7/1/2016,Net,"5,950",177
211719,complete,kcc_glamour deal,320,1,320,100147880,Beauty & Grooming,0,cod,7/1/2016,Net,320,43
211720,complete,bed&rest_Danika 3D,630,1,540,100147881,Home & Living,225,cod,7/1/2016,Net,630,178
211721,complete,HR_Punjabi Tadka 200g,210,1,540,100147881,Soghaat,75,cod,7/1/2016,Net,210,178
211722,complete,UK_Namkino Crunchy Nut Mix 200 Gms,100,1,100,100147882,Soghaat,0,cod,7/1/2016,Net,100,179
211723,order_refunded,Royal_Energy saver Fan 56 New Model,3900,1,3900,100147883,Appliances,0,cod,7/1/2016,Valid,"3,900",180
211724,canceled,emo_Emo-MH-25104-M,899,2,1798,100147884,Men's Fashion,0,cod,7/1/2016,Gross,"1,798",181
211726,canceled,urban_URT0025 -L,1100,2,2200,100147885,Men's Fashion,0,cod,7/1/2016,Gross,"2,200",182
211728,canceled,Emo-CT-24302 Brown Twill Cotton 8 Pocket Cargo Trouser-30,999,2,1998,100147886,Men's Fashion,0,cod,7/1/2016,Gross,"1,998",182
211730,complete,J&J_JJR-4,149,1,149,100147887,Kids & Baby,0,cod,7/1/2016,Net,149,183
211731,canceled,emo_Emo-MH-19734-M,799,2,1598,100147888,Men's Fashion,0,cod,7/1/2016,Gross,"1,598",182
211733,complete,RS_Soan Papri-250gm,150,1,150,100147889,Soghaat,0,cod,7/1/2016,Net,150,184
211734,canceled,UK_Namkino Mix Nimco 5 Pcs Gift Pack,495,1,495,100147890,Soghaat,0,cod,7/2/2016,Gross,495,185
211735,complete,dawlance_Refrigerator 9170WB Energy Saver,33685,1,33685,100147891,Appliances,0,cod,7/2/2016,Net,"33,685",186
211736,complete,UK_Bangali Chum Chum Tin Pack  500 Gms,260,1,320,100147892,Soghaat,100,cod,7/2/2016,Net,260,168
211737,complete,UK_Bangali Rasgulla Tin Pack  500 Gms,260,1,320,100147892,Soghaat,100,cod,7/2/2016,Net,260,168
211738,canceled,bed&rest_B3,630,1,1035,100147893,Home & Living,0,cod,7/2/2016,Gross,630,187
211739,canceled,Al Muhafiz Sohan Halwa Almond,350,1,1035,100147893,Soghaat,0,cod,7/2/2016,Gross,350,187
211740,canceled,tram_TT23080083,55,1,1035,100147893,Home & Living,0,cod,7/2/2016,Gross,55,187
211741,canceled,Samsung Galaxy J7,25999,1,25999,100147894,Mobiles & Tablets,0,ublcreditcard,7/2/2016,Gross,"25,999",188
211742,complete,Al Muhafiz Sohan Halwa Walnut,510,1,210,100147895,Soghaat,300,cod,7/2/2016,Net,510,189
211743,order_refunded,ajmery_BAT-3-S,999,1,0,100147896,Men's Fashion,0,customercredit,7/2/2016,Valid,999,190
211745,complete,UC_Dark Navy Plain Polo-XL,650,1,2600,100147897,Men's Fashion,0,cod,7/2/2016,Net,650,191
211747,complete,UC_Rust Plain Polo-XL,650,1,2600,100147897,Men's Fashion,0,cod,7/2/2016,Net,650,191
211749,complete,UC_Purple Plain Polo-XL,650,1,2600,100147897,Men's Fashion,0,cod,7/2/2016,Net,650,191
211751,complete,UC_Lagoon Plain Polo-XL,650,1,2600,100147897,Men's Fashion,0,cod,7/2/2016,Net,650,191
211753,canceled,audionic9-542175-49576,2950,1,2950,100147898,Entertainment,0,cod,7/2/2016,Gross,"2,950",192
211754,canceled,shoppers stop_AndroidOTGAdaptor-7,220,1,220,100147899,Mobiles & Tablets,0,cod,7/2/2016,Gross,220,193
211755,complete,RS_Kaju Barfi,425,10,4250,100147900,Soghaat,0,cod,7/2/2016,Net,"4,250",194
211756,canceled,sputnik_806/14A-8,2800,1,4000,100147901,Men's Fashion,0,mcblite,7/2/2016,Gross,"2,800",195
211758,canceled,Rajesh_White Wax Vac Ear Cleaner,1200,1,4000,100147901,Appliances,0,mcblite,7/2/2016,Gross,"1,200",195
211759,canceled,Apple iPhone 6S 64GB,96499,1,96499,100147902,Mobiles & Tablets,0,ublcreditcard,7/2/2016,Gross,"96,499",196
211760,canceled,Samsung Galaxy A7 710F (2016),48000,1,48000,100147903,Mobiles & Tablets,0,ublcreditcard,7/2/2016,Gross,"48,000",196
211761,canceled,casio_MTP-1183A-2ADF,2600,1,2600,100147904,Men's Fashion,0,cod,7/2/2016,Gross,"2,600",197
211762,canceled,stitchers_TnT 034-L,1499,1,1499,100147905,Men's Fashion,0,cod,7/2/2016,Gross,"1,499",198
211764,canceled,mitsubishi_1.5 ton SRC 18CLK,55850,1,55850,100147906,Appliances,0,cod,7/2/2016,Gross,"55,850",199
211765,canceled,Samsung Galaxy A7 710F (2016),48000,1,48000,100147907,Mobiles & Tablets,0,ublcreditcard,7/2/2016,Gross,"48,000",200
211766,complete,qzs_Blue Cotton Broad Neck T-shirt,795,1,795,100147908,Men's Fashion,0,cod,7/2/2016,Net,795,201
211767,complete,mitsubishi_1.5 ton SRC 18CLK,55850,1,55850,100147909,Appliances,0,cod,7/2/2016,Net,"55,850",199
211768,canceled,Samsung Galaxy A7 710F (2016),48000,1,48000,100147910,Mobiles & Tablets,0,mygateway,7/2/2016,Gross,"48,000",200
211769,canceled,Apple iPhone 6S 16GB,80000,1,80000,100147911,Mobiles & Tablets,0,ublcreditcard,7/2/2016,Gross,"80,000",200
211770,complete,vitamin_Milk Thistle Liver Formula,480,1,480,100147912,Health & Sports,0,cod,7/2/2016,Net,480,202
211771,order_refunded,vitamin_Milk Thistle Liver Formula,480,1,480,100147913,Health & Sports,0,cod,7/2/2016,Valid,480,202
211772,order_refunded,Q&Q_VW90-112Y,1700,1,1700,100147914,Men's Fashion,0,cod,7/2/2016,Valid,"1,700",203
211773,canceled,emo_MK-19113-S,1299,1,12525.1,100147915,Men's Fashion,0,mygateway,7/2/2016,Gross,"1,299",204
211775,canceled,Tiraaz_Tm-02-012-S,2678,1,12525.1,100147915,Men's Fashion,0,mygateway,7/2/2016,Gross,"2,678",204
211777,canceled,Tiraaz_Tm-02-016-S,3103,1,12525.1,100147915,Men's Fashion,0,mygateway,7/2/2016,Gross,"3,103",204
211779,order_refunded,Dynasty_Dynasty Spark-Royal Blue,3295,1,9885,100147916,Men's Fashion,0,cod,7/2/2016,Valid,"3,295",205
211780,order_refunded,Dynasty_Dynasty Spark-French Blue,3295,1,9885,100147916,Men's Fashion,0,cod,7/2/2016,Valid,"3,295",205
211781,order_refunded,Dynasty_Dynasty Spark-Brown,3295,1,9885,100147916,Men's Fashion,0,cod,7/2/2016,Valid,"3,295",205
211782,canceled,Emo_SS-24020-42,1050,1,5342.98,100147917,Men's Fashion,0,mygateway,7/2/2016,Gross,"1,050",204
211786,order_refunded,Mochika_M0001129-10,1148,1,1148,100147919,Men's Fashion,0,cod,7/2/2016,Valid,"1,148",207
211788,canceled,ajmery_TA-3,999,1,999,100147920,Men's Fashion,0,cod,7/2/2016,Gross,999,207
211791,complete,RS_cake rusk,190,1,190,100147922,Soghaat,0,cod,7/2/2016,Net,190,208
211789,canceled,Al Muhafiz Sohan Halwa Almond,350,1,630,100147921,Soghaat,0,cod,7/2/2016,Gross,350,209
211790,canceled,RS_Karachi Halwa Tin,280,1,630,100147921,Soghaat,0,cod,7/2/2016,Gross,280,209
211792,order_refunded,cr_AJWA DATES (400 GM),925,1,725,100147923,Soghaat,200,cod,7/2/2016,Valid,925,210
211793,complete,kcc_Bold Pocket Perfume,120,2,240,100147924,Beauty & Grooming,0,cod,7/2/2016,Net,240,211
211794,complete,UK_Gift Box Pistachio Delight 500 Gms,370,1,170,100147925,Soghaat,200,cod,7/2/2016,Net,370,212
211795,complete,kcc_Sultanat Pocket Perfume,120,1,120,100147926,Beauty & Grooming,0,cod,7/2/2016,Net,120,213
211796,complete,kcc_Asool Pocket Perfume,120,1,120,100147927,Beauty & Grooming,0,cod,7/2/2016,Net,120,213
211797,complete,UK_Gift Box Pistachio Delight 500 Gms,370,1,170,100147928,Soghaat,200,cod,7/2/2016,Net,370,212
211798,complete,Al Muhafiz Sohan Halwa Almond,350,1,350,100147929,Soghaat,0,cod,7/2/2016,Net,350,68
211799,canceled,Haier G20,4380,2,8760,100147930,Mobiles & Tablets,0,cod,7/2/2016,Gross,"8,760",214
211800,canceled,Eco Star_32U557,20104,1,20104,100147931,Entertainment,0,internetbanking,7/2/2016,Gross,"20,104",215
211801,canceled,Dany6-954217-555652,2050,10,20500,100147932,Computing,0,cod,7/2/2016,Gross,"20,500",216
211802,complete,kcc_lavender,120,1,264,100147933,Home & Living,0,cod,7/2/2016,Net,120,32
211803,complete,kkc_Fayha King Air Freshener,144,1,264,100147933,Home & Living,0,cod,7/2/2016,Net,144,32
211804,complete,kkc_Lavender King Air Freshener,144,1,144,100147934,Home & Living,0,cod,7/2/2016,Net,144,32
211805,complete,kcc_rose,120,1,120,100147935,Home & Living,0,cod,7/2/2016,Net,120,217
211806,complete,kcc_fresh,180,1,180,100147936,Beauty & Grooming,0,cod,7/2/2016,Net,180,217
211807,canceled,west point_WF-306,3070,1,3070,100147937,Appliances,0,cod,7/2/2016,Gross,"3,070",218
211808,complete,RS_Sohan Halwa_Tin-1000 GM,600,2,1200,100147938,Soghaat,0,cod,7/2/2016,Net,"1,200",219
211810,order_refunded,kcc_glamour deal,320,1,320,100147939,Beauty & Grooming,0,cod,7/2/2016,Valid,320,36
211811,order_refunded,Huawei P8 lite,19370,1,19370,100147940,Mobiles & Tablets,0,cod,7/2/2016,Valid,"19,370",220
211812,canceled,Samsung Galaxy A7 710F (2016),48000,1,48000,100147941,Mobiles & Tablets,0,mcblite,7/2/2016,Gross,"48,000",221
211813,complete,Al Muhafiz Sohan Halwa Almond,350,1,350,100147942,Soghaat,0,cod,7/2/2016,Net,350,222
211815,complete,Audionic_LT-486,250,1,250,100147944,Computing,0,cod,7/2/2016,Net,250,223
211814,complete,kcc_fresh,180,1,180,100147943,Beauty & Grooming,0,cod,7/2/2016,Net,180,217
211816,canceled,Huawei Y221,4530,1,4530,100147945,Mobiles & Tablets,0,cod,7/2/2016,Gross,"4,530",218
211817,complete,ajmery_TA-3,999,1,999,100147946,Men's Fashion,0,cod,7/2/2016,Net,999,35
211818,complete,ajmery_1-AJ,1099,1,1099,100147947,Men's Fashion,0,cod,7/2/2016,Net,"1,099",35
211819,complete,alpina_Popcorn Maker SF-2608,3150,1,3150,100147948,Appliances,0,cod,7/2/2016,Net,"3,150",224
211820,order_refunded,Haier M108,3100,1,3100,100147949,Mobiles & Tablets,0,cod,7/2/2016,Valid,"3,100",35
211821,order_refunded,Gree_24CZ8,72350,1,72350,100147950,Appliances,0,cod,7/2/2016,Valid,"72,350",225
211822,complete,kcc_glamour deal,320,5,1600,100147951,Beauty & Grooming,0,cod,7/2/2016,Net,"1,600",33
211824,canceled,hol_A-406M-42,1690,1,1690,100147953,Men's Fashion,0,ublcreditcard,7/2/2016,Gross,"1,690",227
211826,order_refunded,Samsung Galaxy A3,25999,1,25999,100147954,Mobiles & Tablets,0,cod,7/2/2016,Valid,"25,999",64
211827,canceled,Al Muhafiz Sohan Halwa Walnut,510,1,510,100147955,Soghaat,0,cod,7/2/2016,Gross,510,146
211828,complete,PHILIPS_HP8105_29,2340,1,2340,100147956,Beauty & Grooming,0,cod,7/2/2016,Net,"2,340",219
211829,complete,kcc_glamour deal,320,1,320,100147957,Beauty & Grooming,0,cod,7/2/2016,Net,320,228
211830,canceled,Veet_4,165,3,495,100147958,Beauty & Grooming,0,cod,7/2/2016,Gross,495,229
211831,complete,UK_Namkino Mix Nimco 8 Pcs Gift Pack,760,1,760,100147959,Soghaat,0,cod,7/2/2016,Net,760,33
211832,complete,RS_Sohan Halwa_Tin-1000 GM,600,1,600,100147960,Soghaat,0,cod,7/2/2016,Net,600,33
211834,complete,UK_Namkino Mix Nimco 8 Pcs Gift Pack,760,1,760,100147961,Soghaat,0,cod,7/2/2016,Net,760,33
211835,complete,UK_Namkino Mix Nimco 8 Pcs Gift Pack,760,1,760,100147962,Soghaat,0,cod,7/2/2016,Net,760,33
211836,complete,kcc_glamour deal,320,2,640,100147963,Beauty & Grooming,0,cod,7/2/2016,Net,640,33
211837,complete,RS_Gulab jaman Tin,435,1,435,100147964,Soghaat,0,cod,7/2/2016,Net,435,33
211838,canceled,RS_Baklawa 500gm,330,1,540,100147965,Soghaat,0,mcblite,7/2/2016,Gross,330,230
211839,canceled,RS_Nan Khatai,210,1,540,100147965,Soghaat,0,mcblite,7/2/2016,Gross,210,230
211840,canceled,philips_HD8323/01,20890,1,20890,100147966,Appliances,0,cod,7/2/2016,Gross,"20,890",231
211841,complete,RS_Baklawa 500gm,330,2,1790,100147967,Soghaat,0,cod,7/2/2016,Net,660,232
211842,complete,RS_cake rusk,190,1,1790,100147967,Soghaat,0,cod,7/2/2016,Net,190,232
211843,complete,cr_ALMOND PLAIN-500 GM,940,1,1790,100147967,Soghaat,0,cod,7/2/2016,Net,940,232
211844,order_refunded,dawlance_Health Zone Plus 15 - 1 Ton Air Conditioner,30205,1,30205,100147968,Appliances,0,cod,7/2/2016,Valid,"30,205",233
211845,complete,kcc_glamour deal,320,1,320,100147969,Beauty & Grooming,0,cod,7/2/2016,Net,320,44
211846,complete,kcc_glamour deal,320,1,320,100147970,Beauty & Grooming,0,cod,7/2/2016,Net,320,44
211847,order_refunded,Audionic_B-880,1375,1,1375,100147971,Computing,0,cod,7/2/2016,Valid,"1,375",234
211848,complete,dawlance_Health Zone Plus 15 - 1 Ton Air Conditioner,30205,1,30205,100147972,Appliances,0,cod,7/2/2016,Net,"30,205",42
211849,order_refunded,Al Muhafiz Sohan Halwa Walnut,510,1,510,100147973,Soghaat,0,cod,7/2/2016,Valid,510,235
211850,complete,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,1,100147974,Beauty & Grooming,0,cod,7/2/2016,Net,240,44
211851,canceled,mm_AG-3017,2070,1,2070,100147975,Appliances,0,internetbanking,7/2/2016,Gross,"2,070",235
211852,order_refunded,VITAMIN_VITA HAIR TREATMENT,2000,1,3200,100147976,Beauty & Grooming,0,cod,7/2/2016,Valid,"2,000",236
211853,order_refunded,vitamin_Aloe Vera Plus,400,3,3200,100147976,Health & Sports,0,cod,7/2/2016,Valid,"1,200",236
211854,complete,audionic6-954217-562582,585,1,0,100147977,Computing,0,customercredit,7/2/2016,Net,585,237
211855,canceled,MYWALET_MW-060-BROWN,626,1,7977.8,100147978,Men's Fashion,0,cod,7/2/2016,Gross,626,238
211856,canceled,WE_MA14,1658,1,7977.8,100147978,Women's Fashion,0,cod,7/2/2016,Gross,"1,658",238
211857,canceled,Teenz_E-1573,1233,1,7977.8,100147978,Women's Fashion,0,cod,7/2/2016,Gross,"1,233",238
211858,canceled,AT-TT-2,1127.25,1,7977.8,100147978,Kids & Baby,0,cod,7/2/2016,Gross,"1,127",238
211859,canceled,AT-MFNC-10,1160.65,1,7977.8,100147978,Kids & Baby,0,cod,7/2/2016,Gross,"1,161",238
211860,canceled,BB_KIDSHD_PIR,799,1,7977.8,100147978,Kids & Baby,0,cod,7/2/2016,Gross,799,238
211861,canceled,BB_KIDSHD_ BUL,799,1,7977.8,100147978,Kids & Baby,0,cod,7/2/2016,Gross,799,238
211862,canceled,JBS_SL-STOR-031,280,1,7977.8,100147978,Home & Living,0,cod,7/2/2016,Gross,280,238
211863,canceled,BO_nonRC-Jeep-Silver,320,1,7977.8,100147978,Kids & Baby,0,cod,7/2/2016,Gross,320,238
211864,complete,AUDIONIC BT110 SPEAKER,775,1,775,100147979,Computing,0,cod,7/2/2016,Net,775,239
211865,canceled,Audionic_B-880,1375,1,11527,100147980,Computing,0,mygateway,7/2/2016,Gross,"1,375",240
211866,canceled,Huawei Y221,4530,1,11527,100147980,Mobiles & Tablets,0,mygateway,7/2/2016,Gross,"4,530",240
211867,canceled,sapil_Sapil Chichi Women 100ML,1647,1,11527,100147980,Beauty & Grooming,0,mygateway,7/2/2016,Gross,"1,647",240
211868,canceled,AKL_A131128777_SS-33_Yellow,3975,1,11527,100147980,Women's Fashion,0,mygateway,7/2/2016,Gross,"3,975",240
211869,complete,Al Muhafiz Sohan Halwa Almond,350,1,350,100147981,Soghaat,0,cod,7/2/2016,Net,350,32
211870,complete,kcc_Buy 2 Frey Air Freshener & Get 1 Kasual Body Spray Free,240,1,240,100147982,Beauty & Grooming,0,cod,7/2/2016,Net,240,241
211871,order_refunded,cr_AJWA DATES (400 GM),925,2,1850,100147983,Soghaat,0,cod,7/2/2016,Valid,"1,850",66
211872,canceled,Audionic_B-880,1375,1,11527,100147984,Computing,0,ublcreditcard,7/2/2016,Gross,"1,375",240
211873,canceled,Huawei Y221,4530,1,11527,100147984,Mobiles & Tablets,0,ublcreditcard,7/2/2016,Gross,"4,530",240
211874,canceled,sapil_Sapil Chichi Women 100ML,1647,1,11527,100147984,Beauty & Grooming,0,ublcreditcard,7/2/2016,Gross,"1,647",240
211875,canceled,AKL_A131128777_SS-33_Yellow,3975,1,11527,100147984,Women's Fashion,0,ublcreditcard,7/2/2016,Gross,"3,975",240
211876,complete,UK_ Namkino Daal Moong 200 Gms,90,1,90,100147985,Soghaat,0,cod,7/2/2016,Net,90,123
211877,complete,UK_Namkino All In One 200 Gms,80,1,80,100147986,Soghaat,0,cod,7/2/2016,Net,80,123
211878,order_refunded,Haier G20,4380,1,4380,100147987,Mobiles & Tablets,0,cod,7/2/2016,Valid,"4,380",242
211879,complete,UK_Namkino Mix Nimco 400 Gms,170,1,170,100147988,Soghaat,0,cod,7/2/2016,Net,170,123
211880,complete,UK_ Namkino Daal Moong 200 Gms,90,2,180,100147989,Soghaat,0,cod,7/2/2016,Net,180,123
211881,complete,UK_Namkino Mix Nimco 400 Gms,170,1,170,100147990,Soghaat,0,cod,7/2/2016,Net,170,123
211882,complete,UK_ Namkino Daal Moong 200 Gms,90,1,90,100147991,Soghaat,0,cod,7/2/2016,Net,90,123
211883,canceled,Dany6-954217-691862,925,1,925,100147992,Computing,0,cod,7/2/2016,Gross,925,243
211884,complete,RS_Soan Papri-250gm,150,1,150,100147993,Soghaat,0,cod,7/2/2016,Net,150,123
211885,complete,RS_Soan Papri-250gm,150,1,150,100147994,Soghaat,0,cod,7/2/2016,Net,150,123
211887,complete,kke_SCF690_17-A2P-global-001,1160,1,1160,100147996,Kids & Baby,0,cod,7/2/2016,Net,"1,160",245
211888,complete,RS_Soan Papri-250gm,150,1,150,100147997,Soghaat,0,cod,7/2/2016,Net,150,123
211889,complete,PucaM_SS-35-OLIVE BLACK-42,1650,1,0,100147998,Men's Fashion,0,customercredit,7/2/2016,Net,"1,650",246
211891,complete,ajmery_SYB-519-43,959,1,0,100147998,Men's Fashion,0,customercredit,7/2/2016,Net,959,246
211893,complete,Bold_Classic,299,1,0,100147998,Beauty & Grooming,0,customercredit,7/2/2016,Net,299,246
211894,complete,Bold_Active,299,1,0,100147998,Beauty & Grooming,0,customercredit,7/2/2016,Net,299,246
211895,complete,PucaM_atlas-grey-42,1200,1,0,100147998,Men's Fashion,0,customercredit,7/2/2016,Net,"1,200",246
211898,complete,UK_Soan Papdi Original 250 Gms,150,1,150,100148000,Soghaat,0,cod,7/2/2016,Net,150,247
211897,complete,Life source_GS300,1090,1,890,100147999,Health & Sports,200,cod,7/2/2016,Net,"1,090",248
211899,canceled,RS_Nan Khatai,210,1,210,100148001,Soghaat,0,cod,7/2/2016,Gross,210,247
211900,complete,OPI_NLF16,990,1,990,100148002,Beauty & Grooming,0,cod,7/2/2016,Net,990,249
211902,canceled,Al Muhafiz Sohan Halwa Almond,350,2,700,100148004,Soghaat,0,cod,7/2/2016,Gross,700,243
211903,canceled,UK_Bangali Chum Chum Tin Pack  500 Gms,260,1,260,100148005,Soghaat,0,cod,7/2/2016,Gross,260,247
211901,complete,kcc_fresh,180,1,180,100148003,Beauty & Grooming,0,cod,7/2/2016,Net,180,250
